District,Code,State,FIRST,SECOND,THIRD,FOURTH,FIFTH,SIXTH,SEVENTH,EIGHTH,NINTH,TENTH,2003 Invasion of Iraq,Abortion,Abortion-rights movement,Affirmative action,Agricultural subsidies,Aid,Alternative energy,Anti-abortion movements,Basic income,Body worn video,Campaign finance,Campus sexual assault,Capital gains tax,Capital punishment,Charter schools,Chelsea Manning,Climate change,Common core,Confederate states,Corporate tax,DACA,Dakota Access pipeline,Dream act,Drug policy,Drug testing welfare recipients,Economic stimulus,Edward Snowden,Electoral college,Electoral fraud,Electronic Classroom of Tomorrow,Eminent domain,Equal pay for equal work,Estate tax in the United States,Euthanasia,Executive Order 13769,Federal reserve system,First amendment,Flag desecration,Flags of the confederate states,Free trade,Freedom of religion,Gender identity,Gender workplace diversity,Genetically modified organism,Gerrymandering,Global warming,Government spending,Gun control,Health care,Hydraulic fracturing,Immigration,Immigration to the United States,Income tax,Iraq War,ISIS,Islam,Israel boycott,Joint Comprehensive Plan of Action (Iran Deal),Labor Unions in the United States,Legal history of cannabis in the United States,Legality of cannabis,LGBT adoption rights,LGBT rights,Lobbying,Lockheed Martin F-35,Maternity leave in the United States,Medicaid,Medicare,Mental health,Mexico-United States barrier,Military budget,Military service,Minimum wage,NAFTA,National Debt of the United States,National security,National Security Agency,NATO,Net neutrality,No fly list,North Korea and weapons of mass destruction,Nuclear power,Obamacare,Offshore bank,Offshore drilling,Overtime pay,Paris Agreement,Patriot act,Pensions,Planned Parenthood,Political corruption,Prescription costs,PRISM,Prison overcrowding,Private Prisons,Property taxes,Public transportation,Right to work,Russian interference in the 2016 United States elections,Russian military action in Syria,Safe spaces,Same-sex marriage,Sanctuary cities,September 11 attacks,Sick leave,Single-payer healthcare,Social programs in the United States,Social security,Solitary confinement,Space exploration,Student loans in the United States,Syrian civil war,Tariff,Tax Cuts and Jobs Act of 2017,Term limits in the United States,Terrorism,Torture,TPP,Transgender people in the military,U.S. national anthem protests,United Nations,Vaccine controversies,Voter turnout,Voting age,War in Afghanistan,Welfare,Whistleblower,Women in combat,Women's health
Pennsylvania 5th,PA-05,PA,Health care,Medicare,Mental health,Immigration,United Nations,Climate change,Social security,Islam,Abortion,Medicaid,0.9245,9.5204,0.3784,3.7594,0,2.7427,0.1291,0.7899,0.1669,0.0727,1.6082,0,0.9116,5.3411,7.7976,0.3276,12.9784,3.4013,2.484,0.93,3.3987,0,0,0,0,0,0.723,2.2452,0.1811,0,0.7017,1.8735,0.4012,1.692,0.1511,6.9388,1.9814,0,1.0871,0.7469,1.0123,0.3497,0,1.7196,1.8709,5.4763,1.2586,0.863,40.4147,1.4312,20.0516,1.4301,6.7652,1.5053,1.7414,10.2602,0.151,0,0,0,3.1024,0,0.266,2.1487,1.5152,0,8.7499,26.688,25.295,0,0.437,0.9798,5.9596,0.556,1.6237,0.0749,1.2719,1.5395,2.285,0,0,3.0588,4.6258,0.1931,0.4358,0.8383,1.3751,0.1545,5.9438,5.703,0.3797,0,0,0,0.2359,5.4878,4.4842,0,0,0,0.1971,1.9884,0.5678,8.6401,1.3644,0,0.6507,10.461,0.2453,0.1594,0.3021,0.71,6.108,0,0.1227,6.3592,3.4439,0.6697,0,0,14.6439,0.4644,1.3092,0.196,0.2253,0.9712,1.0175,0.5704,2.5332
Pennsylvania 6th,PA-06,PA,Medicare,Health care,Mental health,Planned Parenthood,Social security,Electoral college,Abortion,Immigration,Minimum wage,Charter schools,0.4916,13.3616,1.0356,0,0,5.0224,1.5275,1.0551,0,0,2.0307,0,0,4.8884,7.6703,0.5149,7.236,2.5832,2.519,0,1.5156,0.4774,0,0.9937,0,0,1.0459,15.9578,0.4794,0,0,0,0,1.4712,0,2.9703,0.9632,0,0.9794,0,0.4993,0.4886,0,0.4897,2.4869,1.9707,0,0,28.0836,0.9631,9.0943,0,3.3949,0,2.4822,4.8393,0,0,0,0,4.8717,0,0,1.5165,0,0,7.261,28.4183,22.9068,0,0,1.4657,8.198,0,3.1262,0.493,0.4819,0.9631,0.4817,0,0,4.3726,3.8466,0,0,0.4928,0,0,4.904,16.0264,0.4932,0,0,0,0,4.8161,2.9523,0,0,0,0,0.9765,0,7.2506,0,0,0.495,15.9965,0,0.482,0,0.5249,0.9589,0,0,3.3767,5.3455,0,0,0,3.3531,0,0.9696,0,0,1.446,0,0,4.4582
Pennsylvania 7th,PA-07,PA,Health care,Medicare,Mental health,Immigration,Obamacare,Abortion,Social security,Medicaid,Climate change,Charter schools,0.6788,11.2034,0.2131,0.8158,0,1.4306,0.1284,1.7488,0,0.1138,0.1955,0.243,0.6662,3.054,8.8611,0.1829,9.5439,1.6917,1.1813,0.5714,0.4095,0.0479,0.0683,0.066,0,0.0504,0.9679,1.2979,0.092,0,0.2761,0.8858,0.3634,2.438,0.152,3.4074,3.3719,0.0587,0.4588,1.0619,0.4954,0.174,0,1.7662,0.6223,2.0856,0.3121,2.0949,31.7305,0.4328,19.8674,0.561,3.7764,0.5294,1.75,4.8728,0.05,0.1019,0.133,0,3.0279,0,0.0334,0.7675,2.5443,0,9.7951,27.0831,20.1411,0.0915,0.1412,1.1309,8.1966,1.9887,0.7404,0.2746,1.3849,0.6781,1.1963,0.0341,0,2.5159,13.3639,0.0565,1.681,0.8636,0.5867,0.5007,3.6289,6.0551,0.1756,0.0331,0,0,0.1253,3.5483,2.198,0,0.0246,0.0577,0.1321,1.0765,0.1878,8.5414,0.7607,0,1.0506,11.1788,0.1207,0,0.1309,0.2171,3.2174,0,0.0586,3.3347,2.3278,0.2209,0,0.0246,8.0255,0.1663,1.0529,0.7118,0.0485,1.1369,0.2295,0.0334,2.9024
Pennsylvania 8th,PA-08,PA,Health care,Mental health,Medicare,Social security,Immigration,Abortion,Medicaid,September 11 attacks,Climate change,Islam,0.4656,10.5072,0.415,0.6202,0,2.4409,0.0552,0.7613,0.0914,0.2446,0.09,0,0.6906,3.8912,3.6565,0.4381,6.1331,4.2601,2.4247,0.114,0.9981,0,0,0.0523,0.0538,0,0.4277,1.6352,0.2626,0,0.2417,0.5445,0.5749,1.741,0.4173,2.103,3.5924,0.0861,1.1296,0.3719,0.3931,0.7528,0,2.0706,0.5252,5.0925,0.5238,2.0871,30.2723,1.0173,11.9116,0.8921,4.1521,0.9436,1.8384,6.0503,0,0.0538,0.0526,0,3.5539,0,0.3675,0.7214,0.6586,0,9.5943,19.8947,23.9981,0.053,0.1758,0.5944,5.8508,0.387,1.2167,0.2463,0.8252,0.7589,0.3606,0,0,1.79,4.2929,0,0.0525,0.6356,0.3638,0.2181,4.6818,4.9053,0.1408,0,0,0,0.3242,3.788,1.7084,0.1914,0.053,0.086,0.7136,1.0615,1.0586,7.6539,1.7907,0,1.2319,16.1727,0.0552,0.1899,0.2454,0.0532,4.0368,0,0.1075,5.1906,3.0595,0.1364,0,0,5.4978,0.4203,0.1909,0.32,0.3191,0.9838,1.1841,0,1.4003
Pennsylvania 9th,PA-09,PA,Mental health,Health care,Medicare,September 11 attacks,Immigration,Women's health,Social security,ISIS,United Nations,2003 Invasion of Iraq,6.4364,4.9233,1.6212,0.6923,0,0.8806,0,0,0,0,0.2471,0.6112,1.188,4.5192,2.3581,0.3866,5.8252,1.64,5.1875,0,0,0,1.3714,0,0,0,0,1.1968,0,0,0,0,0,0.6532,0.2421,1.864,4.2265,0,1.9974,2.6668,0,0,0,1.3439,0.6163,3.9463,0.3728,0.7166,25.6711,0.4737,9.5742,0,3.394,0.9569,7.8131,3.6483,0,0.2415,0,0,3.1606,1.2962,0.2406,1.5693,1.8025,0,5.1504,16.4644,30.5117,0,0,1.1026,5.2506,0.894,1.009,0.2404,0.3622,0.831,0,0,0,2.4489,3.1032,0,0.2492,0.7409,0.7006,1.6698,4.5502,3.6959,1.6806,0,0,0,0,1.5602,1.1892,0,0,0,0,0.6621,0.2442,10.1229,0,0,0.6131,8.2957,0,0,1.2908,0.3697,5.6838,0,0,4.9184,2.7531,0,0,0,6.9543,0.2328,1.3822,0,0.3623,1.9466,0.2352,0,8.6324
Pennsylvania 10th,PA-10,PA,Medicare,Mental health,Health care,Social security,Abortion,Immigration,September 11 attacks,Islam,United Nations,Climate change,1.0937,12.2,0.8121,0.9404,0,0.9807,0,2.0537,0,0,0.1825,0.3549,0.6549,5.1223,2.12,0,7.485,2.1353,4.7127,0,1.4625,0,0.1828,0,0,0,0.8527,2.5385,0,0,0.3756,0.5292,0.5624,1.4115,0,4.0214,0.9596,0,1.5169,0,0.1796,0.7058,0,1.6836,0.8914,3.122,0.3569,1.6893,17.0245,1.3987,11.2688,0.1756,2.7241,0.7944,2.1506,9.2798,0,0,0,0,3.0522,0,0.3433,1.0066,1.394,0,4.4721,20.0372,17.1758,0.1757,0.3528,1.948,3.9209,1.4242,0.5687,2.6758,0.8677,3.655,0.3464,0,0,3.2369,1.8221,0,0.4676,1.7884,0.345,0,5.3031,4.1368,0,0,0,0,0,2.2737,1.852,0.1728,0,0,0.4402,2.0429,0.1741,11.1334,0.6248,0,2.0485,12.8655,0,2.6067,0.3513,0.3534,2.4267,0,0,3.2883,1.8516,0.5267,0,0,8.5039,0,0.8711,0.5496,0.4405,0.1734,0,0.1752,4.4816
Pennsylvania 11th,PA-11,PA,Health care,Mental health,Medicare,Social security,Women's health,Tariff,September 11 attacks,Islam,ISIS,Minimum wage,1.965,0,0,2.0769,0,1.9352,0,0,0,0,0,0,2.0594,3.8683,4.0888,0,1.93,0,2.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9597,0,1.979,3.8596,0,1.9809,0,0,0,0,0,0,3.9422,0,0,36.8121,0,5.757,0,1.9407,0,5.9479,7.7392,0,0,0,0,1.9299,3.8886,0,3.9696,0,0,1.9624,19.3274,34.8865,0,0,0,5.7788,1.975,0,0,0,0,0,0,0,1.9354,1.9194,0,0,0,0,2.0382,1.9114,0,0,0,0,0,0,0,0,0,0,0,0,1.9863,0,9.6384,0,0,0,11.647,0,0,3.8723,0,9.662,0,0,0,3.883,0,0,0,3.8672,0,1.9591,0,0,1.94,0,0,9.9248
Pennsylvania 12th,PA-12,PA,Health care,Mental health,Climate change,Immigration,United Nations,Abortion,Medicare,Federal reserve system,Nuclear power,Global warming,0.1953,10.8739,0.8899,5.9016,0.1019,2.6765,0,1.0028,0.2048,0,0.4007,0.2947,0.7114,4.6738,1.3191,0.4052,22.1391,2.4613,2.9315,0.5368,0.8,0.0968,0.1981,0.1917,0,0,0.7128,3.2748,0.2898,0,0,0.9774,0.6173,2.9232,0.2963,9.1992,2.0087,0.0978,0.8818,1.5914,0.0992,0.8744,0,5.2563,1.6737,8.1036,1.478,2.7414,42.8842,5.9579,17.3229,0.2912,7.1261,1.4335,2.7539,7.7877,0,0.0986,0,0,4.6253,0,0.2848,4.288,1.7343,0,4.4258,9.3774,35.6273,0.1944,0.5853,1.0689,6.9967,1.4707,2.4855,0.9759,3.9302,2.0296,1.6303,0,0,8.4789,2.7716,0.1014,0.407,1.1754,0.7668,1.2095,2.8198,4.2472,0.1961,0,0,0.0957,0.1949,3.0774,4.8657,0.1912,0,0,0.1917,2.4393,0.2992,7.2845,0.6809,0,2.7444,4.528,0.5919,0.9553,0.0972,0.3951,4.696,0,0.2959,6.3968,2.127,0.767,0,0.0972,14.5276,0.7748,0.9651,0.2886,0.198,0.9594,0.6724,0,2.4619
Pennsylvania 13th,PA-13,PA,Health care,Mental health,Confederate states,Immigration,Social security,Minimum wage,Abortion,Medicare,September 11 attacks,Pensions,3.5379,10.5181,0.4196,0.8393,0,1.1421,0,0.8263,0,0,1.5844,0.7765,4.4788,6.506,4.8032,0,6.8329,6.9755,18.091,0.413,0.3974,0,0,0,0,0.395,1.2331,4.6219,0,0,3.3505,0.3858,0,0.3857,0.3914,4.653,1.509,0.7646,1.1685,0.3908,0,0.3846,0,1.9284,1.9572,3.5486,1.5614,1.9314,53.0374,0.3841,10.9435,1.1532,6.5346,4.2111,2.3384,7.647,0,0,0,0,2.2748,0,0.3756,3.4404,0,0,7.6593,10.232,29.9634,0,1.9306,0.7692,10.6996,0.7737,1.6588,0.3887,0.379,1.1372,2.6658,0,0,5.7599,1.1336,0,0,0,1.5102,0,8.5855,2.2903,0,0,0,0,0,1.1368,3.8443,0,0,0,0,1.5368,0,9.9347,0.386,0,1.9476,10.7206,0,0,3.1169,0.3868,3.7966,0,0,3.7834,1.5535,0,0,0,6.4199,0,1.1493,0,0,1.1395,0.4004,0,0.3893
Pennsylvania 14th,PA-14,PA,United Nations,Medicare,Capital punishment,Social security,Mental health,Health care,Abortion,Obamacare,Pensions,Islam,3.1522,7.4923,2.2651,0,0,1.7982,0,2.3681,0,0.2608,0.1345,0,0.2729,20.175,2.0357,0.2727,4.6127,4.3905,1.8864,0,0.6642,0,0,0,0,0,2.239,0.2561,0,0,0,1.173,0,1.1708,0,0.3922,2.5515,0,1.4437,0.1316,0,0,0,0.1298,0.6573,2.6059,3.0502,0.6487,16.2576,6.0104,2.6688,0,0.8978,1.1493,1.7073,6.2804,0,0,0,0,4.8953,0,0.1265,0.2676,0.3849,0,5.2757,21.3863,18.2704,0,0,1.1679,5.7559,1.3094,1.811,0,0.3847,2.4329,0.1276,0,0,5.6615,7.1513,0,0.271,0.6543,0.1271,0.2697,6.8885,3.3459,0.1306,0,0,0,0,2.6845,5.8313,0.1274,0,0,0,0.1295,0,5.0195,0.2599,0,0.3933,18.9716,0,0.2553,0,0.1302,0.7618,0,0,0.3822,0.8988,0,0,0.3877,30.1211,0,0.2567,0.2561,1.1528,2.4285,0.1279,0,1.1792
Pennsylvania 15th,PA-15,PA,Health care,Social security,Mental health,Medicare,Minimum wage,United Nations,Abortion,Terrorism,Legality of cannabis,2003 Invasion of Iraq,5.9026,7.8506,0.1414,1.6291,0,1.1482,0.1447,0.2795,0,0.1364,0.1407,0.422,0.439,1.6945,0.2906,0.2925,4.9391,0.2986,0.4363,0.613,0.5703,0,0,0,0,0,0.2971,1.9519,0,0,0,0.5589,0,0.8363,0,1.9705,0.9594,0,0.7052,0.5642,0.4254,0.9722,0,3.0531,0.5641,2.3737,0,0.9784,23.2963,1.2318,5.3087,0.4162,2.6206,0.9573,0.4219,2.8877,0,0,0,0.1372,6.659,0,0,1.148,0.4129,0,4.4101,14.7937,16.9882,0.1366,0.1393,0.4173,13.7348,0.4189,1.0402,0.2805,0.6838,0.8225,0.2737,0,0,2.4845,3.4125,0,0,0.8516,0.2762,0.2893,2.7909,1.5172,0,0,0,0,0.1366,2.0582,1.6693,0,0,0,0.1368,0.8317,0,3.2889,0.8328,0,0.9859,20.7187,0.4334,0,0.6957,0,3.1399,0,0,6.9699,0.1377,0.1379,0,0,9.1463,0.1375,0.4152,0,0.1369,0.2745,0.2744,0,1.4094
Pennsylvania 16th,PA-16,PA,Mental health,Health care,Medicare,September 11 attacks,Social security,United Nations,Abortion,Immigration,Capital punishment,Medicaid,0.6729,12.39,1.3845,1.0238,0.1132,2.6281,0,1.8428,0,0.2169,0.8787,0.2231,0.3166,8.9235,2.855,0,6.0069,4.4056,2.6174,0.4419,0.6278,0,0,0,0,0,1.5417,2.5868,0.1664,0.1966,0.4126,0.5612,0.6509,1.2453,0,5.2387,3.3778,0,2.5123,0.4488,0,0.1691,0,2.8424,0.9875,6.2912,0.6105,1.8947,28.5009,1.7405,11.1528,2.3741,4.9272,0.4343,1.7788,4.2262,0,0.4485,0.1096,0,3.3328,0,0,1.4942,0.8872,0,7.5894,20.3097,29.1705,0,0.1107,0.4431,5.1251,1.6455,2.4537,0.5055,3.3732,1.1738,0.7033,0,0,3.1216,4.1306,0,0.1155,0.968,0.1694,1.3812,3.1268,1.93,0.2226,0,0,0,0.2205,0.6802,1.4996,0.9039,0,0,0,1.8812,0.5426,15.0501,0.3247,0,3.3047,13.1968,0.22,0.5001,0.9601,0.8062,6.3811,0,0.1697,6.9589,3.6533,0.4319,0,0.1691,13.0052,0,0.3282,0.2185,0.2818,0.8799,0.1671,0,0.6773
Pennsylvania 17th,PA-17,PA,Medicare,Health care,Immigration,Mental health,United Nations,Abortion,Social security,Climate change,Medicaid,September 11 attacks,1.739,10.6928,0.4999,0.8171,0.0728,1.4842,0,1.1154,0.0748,0.143,0.5914,0,2.1908,6.9172,1.6897,0.0746,9.9876,1.7192,2.4576,0.6778,0.3035,0,0,0.07,0,0,0.3914,3.5525,0.3616,0,0.2322,0.1434,1.5428,0.7181,0.3098,3.0972,5.7638,0,0.2918,0.482,0.8907,0.0763,0,0.9417,0.6714,4.8215,0.3536,0.7772,23.7839,3.5937,14.3661,0.1305,4.6732,1.9522,1.7372,6.8477,0,0.1327,0.0755,0,2.9137,0,0,1.7194,0.6862,0,8.7853,28.3043,13.1333,0.0767,0.1312,0.2191,4.2176,0.5602,1.5921,0.3692,2.3781,2.1645,5.12,0,0,3.1707,5.3104,0,0.2289,1.3591,0,1.5092,4.234,2.7705,0.1271,0,0,0,0.2022,6.264,3.3393,0.1286,0,0,0.0703,2.4398,0.4432,7.5238,0.3555,0,1.5022,10.3164,0,0.3277,0.2074,3.539,3.8154,0,0,2.2303,1.1652,0.2028,0,0,10.8438,0.2252,0.0704,0.1461,0.0757,0.0701,0.4316,0.0708,1.4649
Pennsylvania 18th,PA-18,PA,Health care,Mental health,Medicare,Immigration,Abortion,Medicaid,Social security,United Nations,Climate change,Pensions,0.1404,10.0592,0.5372,1.1747,0.0717,1.5092,0.1454,0.7969,0.2762,0.2058,0.7743,0.1585,1.7161,3.9103,3.8281,0.2563,7.7711,2.1524,1.5991,1.0258,0.5039,0.0514,0.1266,0.1379,0.0355,0.0521,0.5011,1.8335,0.1755,0,0.4089,0.2107,0.6309,0.8933,0.1063,6.4017,1.9952,0.0695,0.5646,0.3572,0.1781,0.3322,0,1.6621,0.9585,3.9537,0.5317,0.7045,39.7178,1.7266,10.7159,0.4013,6.7868,0.7229,1.9999,4.0653,0.0178,0.0526,0.1042,0.0173,3.0599,0,0.0341,1.3944,1.3169,0,9.8819,23.0736,25.7952,0.1223,0.2815,0.5597,5.2557,1.1438,1.1012,0.4235,1.6886,1.3302,0.4659,0.0356,0,3.4691,4.1932,0.017,0.0915,1.2171,0.2748,0.7234,7.631,5.4825,0.0873,0.0525,0.0516,0.0344,0.2447,7.0371,3.1345,0.2588,0,0.0347,0.1382,1.5582,0.3015,6.0624,1.0648,0,1.3605,9.638,0.087,0.4301,0.3306,0.3191,3.2822,0,0.0355,4.2762,2.3709,0.5133,0,0,7.838,0.4377,0.5199,0.2422,0.1552,0.6554,0.4897,0.0176,2.3021
Rhode Island 1st,RI-01,RI,Health care,Medicare,Mental health,Abortion,Social security,Immigration,Minimum wage,Pensions,United Nations,Common core,0.1332,12.8497,0.328,1.7547,0,3.4298,0.1975,0.5147,0,0.1301,3.098,0,3.8257,4.528,4.6276,0,5.0917,7.652,0.8083,0.6383,0.7934,0,0,0.1308,0.1347,0,0.1417,0.7719,0.1346,0,0.3441,0.1351,0.9865,1.2184,0,7.3841,1.4415,0.1885,0.1343,2.3476,0.3875,0.1912,0,0.7786,1.6809,2.0203,1.401,1.1946,33.3312,0.1305,12.5495,0.3218,3.9875,1.5736,3.9405,5.7101,0,0,0.5805,0,1.7636,0,0,1.1557,0.3937,0,4.2589,27.0036,16.7908,0,0,0.2651,9.0099,1.9206,1.2565,0.1341,0.1869,1.1015,0.5229,0,0,3.4056,4.8238,0,0.9749,1.2236,0.2625,0.4708,8.3901,5.8019,0,0,0,0,0.3232,6.3174,1.2244,0.1867,0,0,0,0.8334,0.1362,4.2143,1.6717,0,0.537,12.5822,0.132,0,0.3221,0,2.6426,0,0.3851,5.2751,3.4985,0,0,0,8.1319,0.1331,0.7877,0.2139,0.5232,0.393,0.131,0,2.0395
Rhode Island 2nd,RI-02,RI,Health care,Mental health,Immigration,Medicare,Climate change,Abortion,United Nations,Minimum wage,Medicaid,Planned Parenthood,0.1584,12.7376,1.2851,1.8844,0.2292,2.6174,0.0422,0.8317,0.0214,0.9526,1.667,0.41,1.0366,5.3204,6.0657,0.1494,16.011,4.9168,2.7022,0.9021,1.6226,0.0594,0.6831,0.1936,0,0,0.7482,1.4211,0.5567,0,0.2527,0.3742,0.4683,1.3228,0.4186,4.0356,2.6668,0.0403,0.4457,1.1548,0.9027,1.1752,0,3.1717,1.0668,4.6957,1.2838,1.2424,64.2758,0.6216,22.5874,0.9197,7.2481,0.3213,1.6916,6.6225,0.0207,0.0819,0.1948,0,2.5671,0,0.2844,1.7708,1.2351,0,9.79,19.9077,34.8796,0.2708,0.2451,0.3792,10.3885,0.6952,1.5727,0.5402,1.7908,1.1891,1.3929,0.1371,0,2.9382,4.3334,0.0411,0.1052,1.3921,0.7121,0.2018,5.4164,8.1379,0.2935,0.1363,0.2134,0,0.1406,5.6054,3.3319,0.0399,0,0.1949,0.3669,2.1528,0.1657,7.3488,1.9256,0,1.1837,7.7668,0.5882,0.04,0.0807,0.6089,5.8385,0,0,3.5407,1.8594,0.1786,0,0,11.8453,0.1765,0.9471,0.2478,0.1226,0.4475,0.567,0.0202,3.255
South Carolina 1st,SC-01,SC,Health care,Mental health,Medicare,Property taxes,Medicaid,Immigration,United Nations,Social security,Abortion,Climate change,0.1118,9.249,0.3869,1.808,0.1672,1.4718,0.0565,0.8802,0.2221,0.2703,0.8407,0.1096,1.9228,3.5727,2.6655,0.2285,6.6946,1.8819,6.1103,0.2917,0.504,0,0.0564,0.1622,0,0.0557,0.6963,2.9022,0.0552,0,0.4633,0.4912,0.5146,1.1429,0.2211,4.4889,1.7652,0,1.6459,0.279,0.3885,0.3813,0,1.6347,1.1617,3.0107,1.1585,0.9858,35.8082,0.7519,11.1548,0.4347,5.4532,0.5381,2.0373,3.9819,0.0554,0,0.0536,0,2.7579,0.056,0.1594,0.8436,2.4266,0,16.3221,18.762,22.0235,0.2721,0.2738,0.6534,5.0982,0.6541,1.282,0.6029,1.1795,1.3945,0.4294,0,0,2.4839,3.6399,0.1098,0.8948,1.0417,0.2675,0.3384,3.6359,4.9172,0.2166,0.0548,0,0.1081,0.2156,16.9512,1.9652,0.2141,0,0,0.0545,1.9058,0.1623,6.2256,0.4358,0,0.7152,9.9762,0.3282,0.589,0.3259,0.0547,2.0346,0,0.3846,6.0895,2.2251,0.1595,0,0,10.2496,0.1061,0.3776,0.2154,0.3795,0.0537,0.4839,0,2.2622
South Carolina 2nd,SC-02,SC,Health care,Medicaid,Mental health,Medicare,Nuclear power,Property taxes,Abortion,Climate change,United Nations,Immigration,0.0513,10.0961,0.6922,1.1866,0,2.3676,0,0.7052,0.1527,0.2845,1.1954,0.195,0.9064,5.2366,3.226,0.3034,9.9134,2.589,3.7679,0.8329,0.7441,0.0943,0.4969,0.3335,0.1963,0,0.3097,2.4895,0.2905,0,0.3052,0.2919,0.2575,1.5006,0.0974,2.7734,3.0446,0.048,2.1464,0.7893,0.2954,0.2419,0,1.0156,0.8335,3.9828,0.245,0.9701,45.5142,0.9069,9.2477,0.432,4.5028,0.3813,1.7618,5.5037,0,0,0,0,2.0383,0.0497,0.0472,3.7147,1.3885,0,26.2071,24.8673,25.4774,0.0483,0.1455,1.1126,6.0494,0.9209,0.5211,1.0724,1.1443,1.5331,0.2857,0.0492,0,14.6421,4.8941,0.0471,0.2429,0.829,0.6193,0.4027,4.8774,2.734,0.2437,0.1459,0.0476,0.3814,0.2423,12.8058,1.8358,0.1907,0,0,0.3342,1.8377,0.0496,5.8742,0.6748,0,0.5863,9.0467,0.2405,0.0476,0.2896,0.2937,2.9525,0,0.1962,4.8974,1.8758,0.2361,0,0.0478,9.3005,0.097,0.6251,0.5331,0.1463,0.6677,0.4914,0.0482,1.6144
South Carolina 3rd,SC-03,SC,Health care,Mental health,United Nations,Climate change,Immigration,Income tax,Nuclear power,Global warming,September 11 attacks,Tariff,0,7.7749,0.189,2.5733,0.1907,2.4942,0,1.1435,0.7835,0.192,0,0.3753,1.5659,5.373,2.7167,0.391,13.0164,1.3885,2.7065,0.3994,1.5362,0,0,0.5501,0,0,0.9806,1.6618,0.9386,0,0.9922,0.3728,0.3881,2.6079,0,5.4336,2.379,0.3699,0.9427,2.494,0.5664,2.2418,0,6.8893,0.7576,8.8054,1.7002,2.2514,33.5901,1.8422,10.5855,0.3718,9.4168,1.2861,4.3316,7.3781,0,0,0.1849,0,3.7591,0,0.1817,1.5292,2.212,0,5.8958,5.6837,27.0147,0,1.121,0.5584,3.668,0.7495,1.5932,0.1873,0.5496,2.5699,3.3274,0.1894,0,9.0782,4.7599,0,0.3897,0.7509,0.5499,0.5777,3.9062,2.216,0.1878,0.1815,0,0,0.56,2.5771,1.1198,0,0,0,0.7368,1.6799,0.191,8.4413,0.5605,0,1.3192,3.692,0.1853,0.3638,0.186,0.1871,8.2586,0,0.5668,7.4958,2.0427,0.1819,0,0,19.5629,0.931,0.3708,0,0.1837,0.733,0.368,0,1.3179
South Carolina 4th,SC-04,SC,Health care,Medicaid,Medicare,Property taxes,Mental health,Immigration,Social security,Abortion,United Nations,Minimum wage,0.4902,9.4756,0.6413,2.5386,0,1.2897,0.1955,0.9216,0.0992,0.1386,0.2444,0,0.7359,5.7063,4.7981,0.0495,4.3023,1.8897,5.6626,0.7525,0.2921,0.0464,0.0489,0.1875,0,0,0.2947,2.0338,0,0,0.4523,0.0472,1.693,0.2366,0.0958,2.5839,3.0448,0.0468,1.1601,0.193,0.4309,0.047,0,1.6812,1.7528,2.4328,0.0956,1.169,32.4644,0.4662,11.9527,0.1411,3.8737,0.8488,0.6197,4.7199,0,0,0.0468,0.046,2.0022,0,0,0.7204,1.0271,0,23.1888,22.5285,12.0971,0,0.1911,0.1883,6.5699,0.7564,2.0227,0.5373,1.0351,1.9194,0.1392,0.1425,0,3.7222,4.7584,0.0917,0.0986,1.4059,0.0462,0.5062,2.8421,3.4073,0.2375,0,0.0463,0,0.4397,15.4897,1.8193,0.139,0,0,0,1.1447,0.0942,5.4361,0.1891,0,0.0953,10.2296,0,0.1855,0.6727,0.142,3.5268,0,0.2861,2.2881,1.7657,0.9511,0,0,8.7828,0.0945,0.3739,0.233,0.0464,0.1394,0.093,0,2.9864
South Carolina 5th,SC-05,SC,Health care,Medicare,Medicaid,Property taxes,Mental health,Social security,Nuclear power,Immigration,Abortion,Islam,0,7.1231,0,1.2258,0,3.3658,0,1.1401,0,0,1.177,0,1.1946,2.2428,4.7228,0,2.2508,5.9809,2.3727,0,0,0,0,0,0,0,0,1.1203,0,0,0,0,0,1.1355,0,4.5889,0,0,1.149,1.1514,1.1554,0,0,0,0,0,1.1507,3.4336,71.9231,0,11.1185,0,2.2481,1.1136,1.1478,6.738,0,0,0,0,1.1167,0,0,0,0,0,33.6518,55.7557,21.56,0,0,0,1.1144,0,2.4425,0,1.1159,1.1159,0,0,0,12.3114,1.1117,0,0,0,0,0,2.2516,1.1237,0,0,0,0,0,23.4923,0,0,0,0,0,1.131,0,6.6907,0,0,0,15.69,0,0,1.1322,0,4.4617,0,0,3.3273,3.3697,0,0,0,1.1099,0,0,0,0,0,1.1191,0,3.4396
