District,Code,State,FIRST,SECOND,THIRD,FOURTH,FIFTH,SIXTH,SEVENTH,EIGHTH,NINTH,TENTH,2003 Invasion of Iraq,Abortion,Abortion-rights movement,Affirmative action,Agricultural subsidies,Aid,Alternative energy,Anti-abortion movements,Basic income,Body worn video,Campaign finance,Campus sexual assault,Capital gains tax,Capital punishment,Charter schools,Chelsea Manning,Climate change,Common core,Confederate states,Corporate tax,DACA,Dakota Access pipeline,Dream act,Drug policy,Drug testing welfare recipients,Economic stimulus,Edward Snowden,Electoral college,Electoral fraud,Electronic Classroom of Tomorrow,Eminent domain,Equal pay for equal work,Estate tax in the United States,Euthanasia,Executive Order 13769,Federal reserve system,First amendment,Flag desecration,Flags of the confederate states,Free trade,Freedom of religion,Gender identity,Gender workplace diversity,Genetically modified organism,Gerrymandering,Global warming,Government spending,Gun control,Health care,Hydraulic fracturing,Immigration,Immigration to the United States,Income tax,Iraq War,ISIS,Islam,Israel boycott,Joint Comprehensive Plan of Action (Iran Deal),Labor Unions in the United States,Legal history of cannabis in the United States,Legality of cannabis,LGBT adoption rights,LGBT rights,Lobbying,Lockheed Martin F-35,Maternity leave in the United States,Medicaid,Medicare,Mental health,Mexico-United States barrier,Military budget,Military service,Minimum wage,NAFTA,National Debt of the United States,National security,National Security Agency,NATO,Net neutrality,No fly list,North Korea and weapons of mass destruction,Nuclear power,Obamacare,Offshore bank,Offshore drilling,Overtime pay,Paris Agreement,Patriot act,Pensions,Planned Parenthood,Political corruption,Prescription costs,PRISM,Prison overcrowding,Private Prisons,Property taxes,Public transportation,Right to work,Russian interference in the 2016 United States elections,Russian military action in Syria,Safe spaces,Same-sex marriage,Sanctuary cities,September 11 attacks,Sick leave,Single-payer healthcare,Social programs in the United States,Social security,Solitary confinement,Space exploration,Student loans in the United States,Syrian civil war,Tariff,Tax Cuts and Jobs Act of 2017,Term limits in the United States,Terrorism,Torture,TPP,Transgender people in the military,U.S. national anthem protests,United Nations,Vaccine controversies,Voter turnout,Voting age,War in Afghanistan,Welfare,Whistleblower,Women in combat,Women's health
Michigan 4th,MI-04,MI,Health care,Immigration,Mental health,Medicaid,Medicare,Social security,Islam,Gerrymandering,Nuclear power,Minimum wage,1.1,4.02,0.05,0.91,0,1.42,0.43,0.73,0.05,0.1,0.24,0.23,0.88,2.41,1.04,0.05,1.87,1.63,4.31,0.1,1.33,0,0.87,0,0,0,0.37,1.81,0.1,0,0.05,0.14,0.1,1.53,0.09,2.5,1.01,0,1.82,0.05,0.38,0.19,0,1.28,4.86,2.4,0.05,3.15,16.23,0.09,10.66,0.44,3.39,0.49,0.5,5.04,0,0,0,0,2.44,0,0.05,0.57,0.14,0,8.98,7.69,9.11,0.05,0.44,0.49,4.49,0.23,0.63,0.09,0.09,0.13,0.18,0,0,4.71,1.34,0.05,0,1.67,0.18,0.04,2.48,1.96,0,0,0,0,0.05,3.9,0.96,0,0,0.05,0,1.71,0.05,3.54,1.03,0,0.14,6.98,0.11,0.05,0.05,0.71,1.47,0,0,2.61,0.64,0,0,0,1.73,0,0.18,0.09,0.1,0.05,0.09,0,0.28
Michigan 5th,MI-05,MI,Health care,Medicaid,Minimum wage,Medicare,Social security,Mental health,Immigration,Abortion,September 11 attacks,Pensions,0.79,6.14,0.25,0.14,0,0.33,0.33,0.12,0,0,0,0,0.42,1.66,0.98,0.12,0.44,4.58,0.6,0.19,0.87,0,0,0,0,0,0,0.3,0.26,0,0,0.11,0.12,1.04,0.07,3.05,1.04,0,0.11,0.06,0.39,0.07,0,0.3,2.3,0.25,0.19,0.66,12.63,0.33,6.38,0.19,3.38,0.74,1.15,1.4,0,0,0.07,0,4.47,0,0,0.64,0.11,0,10.46,8.68,6.62,0.07,0.71,0.07,9.65,0.4,1.4,0,0.36,0.27,0.14,0,0,0.51,1.3,0,0.66,0.73,0,0.06,5.21,1.13,0.13,0,0,0,0,3.24,0.29,0,0,0,0,0.31,0.22,5.81,0.38,0,0.22,8.35,0.08,0,0.16,0,1.15,0,0.18,2.32,1,0.07,0,0,2.83,0.18,0.54,0.13,0,0.08,0.14,0,0.06
Michigan 6th,MI-06,MI,Health care,Immigration,Medicaid,Medicare,Mental health,Abortion,Islam,United Nations,Social security,Climate change,0.1,6.16,0.23,0.86,0.07,1.77,0.07,1.11,0.06,0.29,0.24,0,0.36,3.59,0.79,0.21,3.71,2.14,1.01,0.86,1,0,0.21,0.03,0,0,0.3,2.01,0.35,0,0.25,0,0.17,0.9,0.06,2.41,1.15,0.13,0.44,0.25,0.6,0.07,0,0.62,1.2,1.37,0.66,0.69,19.57,0.4,14.47,0.55,2.95,0.41,1.33,5.54,0,0,0,0,1.58,0,0.04,0.86,0.56,0,11.35,10,7.91,0.07,0.27,0.62,2.87,1.22,0.89,0.29,0.51,0.55,0.3,0.04,0,1.39,2.21,0,0.27,0.74,0.4,0.36,2.75,2.65,0.03,0,0.04,0.07,0.03,3.3,0.84,0.17,0,0,0.1,0.98,0.25,3.25,0.55,0,0.78,4.65,0,0.14,0.17,0.13,1.21,0,0.1,3.62,1.76,0.36,0,0,5.15,0.13,0.93,0.36,0.1,0.1,0.23,0,0.55
Michigan 7th,MI-07,MI,Health care,Immigration,Medicare,Islam,Mental health,Medicaid,Social security,Abortion,Gerrymandering,Legality of cannabis,0.63,5.67,0.27,0.66,0,1.45,0.1,0.23,0.15,0.11,0.28,0,0.75,3.44,0.92,0.27,1.15,4.1,0.4,0.28,0.44,0,0.28,0,0,0,0,3.71,0.16,0,0.11,0,0,2,0,0.76,0.84,0.11,0,0.12,0.12,0.4,0,0.83,4.5,1.31,0.53,1.56,18.95,0.79,11.46,0.62,2.27,0.6,4.02,8.57,0,0,0,0.16,4.38,0,0,1.01,0.22,0,6.66,8.6,7.86,0,0.33,1.16,3.57,0.41,0.59,0.42,0.71,0.21,0.64,0,0,1.21,2.59,0,0,0.11,0.44,0,2.16,1.67,0,0,0,0.39,0,1.63,0.43,0,0,0,0,0.59,0.68,3.95,0.85,0,0.27,6.06,0,0.25,0.13,0,1.43,0,0,1.94,1.14,0.11,0,0,1.96,0.11,0.21,0,0.28,0.18,0.15,0,2.01
Michigan 8th,MI-08,MI,Medicare,Immigration,Gerrymandering,Medicaid,Social security,Pensions,Health care,September 11 attacks,Obamacare,First amendment,2.55,0,0,0,0,0,0,2.76,0,0,0,0,0,2.7,0,0,2.78,2.57,0,0,0,0,0,0,0,0,0,0,2.76,0,0,0,0,0,0,2.7,2.99,0,0,0,0,0,0,0,7.96,0,0,0,5.15,0,8.43,0,2.57,0,0,0,0,0,0,0,2.75,0,0,0,2.58,0,7.71,19.59,0,0,2.6,0,2.61,0,2.42,0,0,0,0,0,0,0,5.04,0,0,0,0,0,5.19,0,0,0,0,0,0,2.62,0,0,0,0,0,0,0,5.12,0,0,0,5.25,0,0,0,0,2.61,0,0,0,0,0,0,0,2.47,0,0,0,0,0,0,0,0
Michigan 9th,MI-09,MI,Health care,Medicare,Medicaid,Immigration,Mental health,Islam,Social security,Minimum wage,Abortion,Property taxes,0.22,4.06,0.22,0.48,0.05,0.83,0.02,0.32,0.02,0.18,0.2,0,0.33,2.18,0.82,0.16,0.55,1.44,1.03,0.23,0.56,0.02,0.03,0.01,0,0,0.27,1.15,0.17,0.01,0.1,0.05,0.16,0.55,0.1,1.98,0.6,0.01,0.39,0.2,0.13,0.03,0,0.85,3.94,0.77,0.44,0.91,14.67,0.31,9.08,0.29,1.91,0.27,0.99,6.44,0,0.06,0.03,0,2.45,0.01,0.03,0.31,0.15,0,9.78,10.31,6.66,0.13,0.13,0.26,4.2,0.49,0.92,0.15,0.44,0.61,0.21,0.02,0.01,1.01,2.16,0.02,0.01,0.59,0.07,0.39,2.09,2.02,0.16,0.03,0.03,0.03,0.02,3.97,0.78,0.1,0,0.01,0.08,0.88,0.28,2.66,0.85,0,0.43,5.62,0.05,0.14,0.25,0.87,1.87,0,0.18,2.43,1.91,0.07,0,0,1.41,0.17,0.5,0.19,0.46,0.4,0.25,0.02,0.72
Michigan 10th,MI-10,MI,Immigration,Health care,Medicare,Iraq War,Minimum wage,Mental health,Social security,Medicaid,Pensions,Legality of cannabis,2.17,2.87,0.46,1.74,0,3.23,0,0.28,0.15,0.03,0.25,0.02,0.32,1.14,0.29,0.02,0.1,3.82,1.32,0.27,0.1,0,0,0,0,0,0.05,0.35,0.2,0,0.05,0.07,0.05,0.5,0,0.8,1.96,0,0.62,0,0.49,0.5,0,3.69,3.06,0.4,0.29,0.46,13.77,0,15.7,0.21,1.17,9.92,0.63,1.45,0,0,0,0,5.07,0,0.03,0.09,0.29,0,6.94,10.19,7.44,0.02,0,0.07,8.05,0.09,0.41,0,0.31,2.07,0.09,0,0,1.1,1.43,0,0,0.54,0.05,0.29,5.4,0.45,0,0,0.02,0,0,2.15,0.48,0,0,0,0.05,0.39,0.29,4.68,1.17,0,1.71,7,0.02,0.08,0.05,0.2,0.7,0,0.05,1.83,0.59,0.05,0,0,0.79,0.02,0.26,0.22,0.22,0.22,0.27,0.02,0.28
Michigan 11th,MI-11,MI,Health care,Immigration,Medicare,Medicaid,Islam,Mental health,Property taxes,Social security,Minimum wage,Abortion,0.06,4.03,0.12,0.62,0.02,1.3,0.02,0.5,0.06,0.07,0.53,0,0.75,2.62,1.35,0.07,1.21,2,1.13,0.44,0.55,0,0.06,0.03,0,0,0.2,1.37,0.34,0,0.06,0.17,0.24,0.36,0.31,1.94,0.94,0.07,0.74,0.3,0.21,0.09,0,0.86,3.36,1.43,0.26,0.76,23.7,0.48,17.52,0.86,3.09,0.32,1.28,8.05,0.62,0.03,0,0,2.82,0,0,0.5,0.27,0,9.86,13.84,7.37,0.03,0.32,0.3,4.46,0.6,0.72,0.11,0.39,0.64,0.18,0,0,1.58,2.61,0,0.07,0.69,0.09,0.68,3.75,1.8,0.2,0.08,0,0,0.07,6.18,0.81,0.1,0,0.15,0.02,1.21,0.28,2.44,1.02,0,0.57,5.85,0.12,0.13,0.12,0.84,2.66,0,0.07,3.28,1.5,0.05,0,0,1.68,0.17,0.32,0.1,0.14,0.78,0.13,0.02,0.85
Michigan 12th,MI-12,MI,Health care,Islam,Immigration,Medicare,Medicaid,Mental health,Abortion,Minimum wage,Social security,Gerrymandering,0.14,6.37,0.31,0.81,0.01,1.13,0.07,0.43,0.07,0.17,0.54,0.07,0.46,2.93,1.01,0.14,2.62,2.29,0.76,0.4,0.89,0.02,0.14,0.05,0,0.02,0.57,0.81,0.18,0,0.14,0.17,0.14,0.58,0.34,2.01,1.23,0.08,0.29,0.67,0.19,0.25,0,1.17,4.2,1.74,0.47,0.86,18.82,0.48,12.56,0.53,3.62,0.52,1.37,13.73,0.12,0.02,0.04,0.01,2.22,0.01,0.02,1.06,0.34,0,8.33,9.14,7.68,0.26,0.14,0.22,4.75,0.54,0.59,0.24,0.8,0.71,0.49,0.04,0,1.77,1.92,0.01,0.04,0.58,0.14,0.73,3.01,2.38,0.12,0.02,0.03,0.01,0.01,4.08,0.8,0.04,0,0.05,0.1,0.65,0.27,2.25,0.93,0,0.48,4.51,0.14,0.07,0.15,0.23,2.9,0,0.05,2.98,1.25,0.18,0,0.01,2.07,0.19,0.81,0.12,0.16,0.16,0.29,0.01,0.79
Michigan 13th,MI-13,MI,Islam,Health care,Immigration,Mental health,Medicaid,Medicare,Abortion,Minimum wage,Capital punishment,Social security,0.26,7.47,0.15,0.15,0,1.11,0.15,0.64,0,0.13,0.39,0,0.12,5,1,0.28,0.85,2.76,1.51,0.12,0.28,0.16,0.16,0.47,0,0,0.82,1.55,0,0,0.12,0.15,0,0.58,0.22,1.21,0.74,0,0.24,0.12,0.11,0,0,1.79,3.97,1.34,0.12,0.53,17.24,0,10.82,0.24,1.95,0.46,1.57,22.04,0,0.12,0.12,0,2.73,0,0,0.23,0.23,0,8.26,7.97,9.21,0.12,0,0.57,5.39,0,0.26,0.34,0.23,0.75,1.25,0,0,1.61,2.34,0.12,0,0.75,0.42,0.38,1.44,2.48,0.34,0.16,0,0,0,1.86,1.52,0.23,0,0.12,0,0.11,0.15,4.53,0.55,0,0.59,4.97,0.13,0.17,0.18,0.38,2.58,0,0.23,4.75,0.92,0,0,0,2.08,0.11,0.11,0.34,0.12,0.28,0,0,0.8
Michigan 14th,MI-14,MI,Health care,Medicare,Immigration,Medicaid,Mental health,Abortion,Islam,Social security,Property taxes,Gerrymandering,0.28,5.69,0.39,0.68,0,0.95,0.01,0.45,0.02,0.08,0.29,0.07,0.39,2.22,0.68,0.01,1.87,2.09,1.01,0.26,0.69,0,0.11,0.11,0,0,0.29,0.72,0.19,0,0.67,0.22,0.2,0.37,0.1,1.65,1.22,0.01,0.24,0.23,0.5,0.04,0,2.12,4.07,1.11,0.21,1.04,21.09,0.28,10.47,0.45,2.78,0.42,1.39,5.67,0.05,0.09,0.01,0,2.67,0,0.02,0.56,0.12,0,9.11,14.71,7.7,0.04,0.13,0.28,3.88,0.52,0.42,0.1,0.61,0.86,0.3,0,0.02,1.46,2.75,0.02,0.01,0.69,0.06,0.22,2.87,2.19,0.14,0.09,0.05,0.01,0.12,5.11,1.34,0.04,0,0.01,0.08,0.79,0.15,3.05,0.77,0,0.41,5.34,0.01,0.19,0.06,0.24,1.98,0,0.01,2.59,0.74,0.1,0,0,1.35,0.29,0.55,0.04,0.1,0.13,0.28,0,0.8
Minnesota 1st,MN-01,MN,Islam,Immigration,Medicare,Health care,Mental health,Genetically modified organism,Social security,September 11 attacks,Abortion,Property taxes,0.75,4.28,0.03,1.31,0,0.57,0.02,0.25,0.29,0.16,0.71,0,0.2,1.7,0.32,0.03,0.98,1.17,1.46,0.04,0.44,0,0.01,0.02,0.01,0.25,0.41,1.17,0.21,0,0.15,0.24,0.07,0.67,0.17,0.97,0.87,0.01,0.61,0.03,0.71,0.32,0,7,0.68,0.28,0.49,0.59,14.7,0.01,19.92,0.75,1.48,1.72,1.93,28.49,0,0,0,0,3.22,0,0.01,1.67,0.33,0,3.64,15.84,9.61,0.06,0.55,1.48,3.28,2.95,0.47,0.05,0.08,2.69,1.73,0,0,1.48,1.61,0.01,0,0.25,0.42,0.7,1.05,3.24,0.01,0,0,0,0.34,3.75,2.45,0.02,0,0,0.37,0.41,0.29,5.34,0.21,0,0.68,5.91,0.01,0.4,0.27,0.04,0.34,0,0.01,3.2,1.11,0.03,0,0.01,2.66,0.03,0.67,0.27,1.03,2.07,0.34,0.01,0.71
Minnesota 2nd,MN-02,MN,Health care,Immigration,Medicare,Mental health,United Nations,Islam,Property taxes,Abortion,Confederate states,Minimum wage,0.54,5.18,0.19,1.68,0.07,1.96,0.12,0.68,0.06,0.13,0.27,0.19,0.33,3.73,2.32,0.12,2.78,1.21,5.03,0.27,1.56,0,0.13,0,0,0.11,0.69,2.29,0.34,0,0.25,0.26,0.12,0.63,0.06,2.39,0.45,0,0.33,0.13,0.14,0.14,0,0.06,0.84,0.91,0.32,1.81,24.15,0.63,15.31,0.38,1.41,0.19,1.74,6.61,0,0,0.06,0,2.19,0.07,0,0.88,0.07,0,4.4,14.33,11.1,0,0.07,0.37,4.84,0.75,0.8,0.18,0.73,3.13,0.63,0,0,1.93,1.82,0,0.07,0.58,0.13,0.33,1.99,3.82,0.19,0,0.07,0,0.2,5.81,1.42,0.24,0,0,0.07,1.19,0.48,2.43,0.28,0,0.27,4.82,0.8,0.37,0,0.13,2.87,0,0,3.02,1.07,0,0,0,8.23,0,1.18,0.12,0,0.22,0.12,0,0.94
Minnesota 3rd,MN-03,MN,Medicare,Health care,Medicaid,Immigration,Mental health,Islam,Property taxes,Social security,Abortion,Capital punishment,0.05,4.54,0.28,0.59,0.02,1.09,0.1,0.42,0.08,0.22,0.83,0.02,0.74,4.52,1.03,0.12,1.93,0.96,1.05,0.29,1.31,0,0.31,0.06,0,0.06,0.29,1.5,0.26,0.03,0.14,0.25,0.25,0.46,0.16,2.15,0.93,0,0.44,0.27,0.12,0.17,0,1.65,0.65,1.6,0.72,4.2,32.72,0.34,14.1,0.39,2.46,0.21,0.73,9.74,0,0.03,0.03,0,1.78,0,0.03,0.61,0.43,0,15.69,48.43,12.59,0.03,0.19,0.18,3.14,0.65,1.4,0.58,0.36,0.72,0.36,0.02,0,1.7,2.78,0.06,0.03,0.97,0.21,0.6,2.06,3.63,0.05,0.07,0,0,0.03,7.85,1.23,0.16,0,0,0.11,2,0.62,2.46,0.48,0,0.66,6.63,0.04,0.06,0.09,0.36,3.27,0,0.09,2.96,1,0.08,0,0,2.64,0.17,0.85,0.03,0.26,0.31,0.16,0,0.69
Minnesota 4th,MN-04,MN,Health care,Medicare,Mental health,Immigration,Property taxes,Social security,Islam,Planned Parenthood,Minimum wage,Abortion,0.16,3.47,0.37,0.6,0.01,0.8,0.03,0.3,0.01,0.24,1.09,0,0.83,1.94,1.84,0.01,1.99,1.35,0.91,0.2,0.66,0.1,0.25,0.01,0.01,0,0.07,0.79,0.38,0,0.28,0.07,0.19,0.99,0.11,1.16,0.7,0.07,0.41,0.1,0.09,0.27,0,0.78,0.88,1.28,0.27,0.47,23.63,0.22,11.17,0.18,1.86,0.19,1.59,5.89,0,0,0.01,0,2.17,0,0.12,0.94,0.22,0,2.87,14.36,12.3,0.01,0.2,0.34,3.75,0.56,0.71,0.08,0.54,0.72,0.25,0,0,1.41,1.67,0,0.13,0.33,0.18,0.85,2.84,3.85,0.06,0.01,0,0,0.05,7.21,1.38,0.06,0,0,0.13,0.41,0.47,2.32,0.54,0,0.16,6.44,0.07,0.2,0.21,0.2,1.88,0,0.02,2.43,1.14,0.07,0,0,2.28,0.15,0.6,0.4,0.16,0.21,0.38,0,0.71
Minnesota 5th,MN-05,MN,Health care,Medicare,Mental health,Immigration,Property taxes,Islam,Social security,Planned Parenthood,Abortion,Minimum wage,0.01,4.17,0.15,0.8,0.04,1.16,0.04,0.3,0.07,0.2,1.19,0.07,0.86,2.96,1.91,0.09,3.18,1.03,1.07,0.47,0.81,0.07,0.34,0.11,0.01,0.01,0.31,0.66,0.38,0.02,0.24,0.29,0.45,0.66,0.21,3.09,1.82,0.03,0.35,0.22,0.23,0.48,0,1.17,0.86,1.67,0.31,0.87,32.95,0.52,13.92,0.46,2.92,0.29,1.19,6.62,0.04,0.01,0.06,0.01,2.18,0.03,0.03,1.03,0.31,0,3.73,15.91,14.34,0.09,0.2,0.25,3.91,0.64,0.79,0.09,0.48,0.68,0.27,0.01,0,1.47,2.29,0.03,0.17,0.56,0.23,0.62,3.67,4.85,0.08,0.03,0.03,0,0.1,11.09,2.04,0.08,0.02,0.01,0.05,0.76,0.3,3.11,0.88,0,0.45,5.04,0.03,0.19,0.16,0.23,2,0,0.07,3.74,1.16,0.15,0,0.03,2.67,0.19,1.33,0.08,0.1,0.24,0.34,0,1.14
Minnesota 6th,MN-06,MN,Health care,Islam,Medicare,Immigration,Mental health,Property taxes,Capital punishment,Abortion,Minimum wage,Social security,0.15,4.54,0.08,0.66,0.08,0.67,0.12,0.6,0.05,0.09,0.96,0.04,0.5,5.2,1.89,0.11,1.16,1.26,1.11,0.14,0.9,0.12,0.04,0,0,0,0.09,1.54,0.14,0,0.35,0.2,0.18,0.35,0.08,2.29,1.08,0,0.48,0.37,0.69,0.18,0,1.55,0.83,1.04,0.17,0.92,18.9,0.69,14.06,1.43,2.74,0.28,1.26,16.12,0,0,0,0,1.89,0,0,0.27,0.48,0,1.96,14.81,10.65,0.1,0.08,0.35,4.33,0.4,0.75,0.08,0.53,0.68,0.34,0,0,1.14,1.05,0.08,0.04,0.72,0.28,0.39,2.02,3.12,0.08,0.04,0,0,0.04,7.53,0.65,0,0,0,0.04,0.49,0.52,3.71,0.64,0,0.35,4.31,0.13,0.17,0.16,0.08,1.63,0,0,2.39,0.84,0,0,0,1.13,0.11,0.58,0.28,0.11,0.43,0.43,0,0.47
Minnesota 7th,MN-07,MN,Health care,Medicare,Mental health,Abortion,Medicaid,Immigration,Islam,September 11 attacks,Social security,Terrorism,1.38,10.86,1.1,1.09,0,1.49,0.27,1.51,0,0,0.29,0,0,2.83,0.6,0,1.52,2.14,1.09,0,0.29,0,0.58,0,0,0,0.28,0.26,0,0,0,0,1.66,0.95,0,0,3.02,0,1.12,0,0.3,0,0,0.8,0.89,0.56,0.6,0.93,25.06,0,9.34,0.86,1.62,3.55,1.14,5.08,0,0,0,0,1.7,0,0,0,0,0,9.59,18.24,11.79,0.58,0,0.27,2.47,0.27,0.81,0,0,0,0.27,0,0,0,1.34,0,0,0.26,0,0.55,1.63,1.1,0,0,0,0,0,2.48,0.83,0,0,0,0,0,1.13,4.38,0.86,0,0,4.19,0,0.31,0,0,1.34,0,0.56,4.12,0.9,0.28,0,0,1.1,0,0,0,0.29,0,0,0,0.87
Minnesota 8th,MN-08,MN,Health care,Medicare,Mental health,Global warming,Immigration,Climate change,Euthanasia,Abortion,Social security,Capital punishment,0.77,4.74,0.2,0.07,0.13,1.48,0,0.92,0.04,0.36,1.06,0.02,0.7,3.81,1.35,0.02,6.97,0.33,1.15,0.29,0.33,0.21,0.16,0.02,0.05,0,0.23,3.51,0.47,0,0.14,0.09,0.16,6.71,0.09,0.59,0.18,0.05,0.09,0.02,0.07,0.09,0,0.85,0.18,8.56,0.14,1.19,36.05,0.97,7.35,0.07,1.57,0.07,1.42,2.85,0,0,0.76,0,2.96,0,0,0.35,0.71,0,1.81,15.78,12.06,0.07,0.15,0.35,2.86,0.18,0.61,0.07,0.14,0.54,0.46,0,0,0.75,1.27,0,0,2.06,0.02,0.04,2.31,3.65,0.02,0.02,0,0,0.02,3.8,0.81,0.07,0,0,0,1.05,0.15,2.05,0.14,0,1.62,4.6,0.03,0.05,0.13,0.09,1.98,0,0.05,1.15,0.72,0.04,0,0,0.95,0.71,1.08,0.2,0.34,0.03,0.07,0,1.02
Missouri 1st,MO-01,MO,Health care,Medicare,Immigration,Mental health,Property taxes,Medicaid,Social security,Minimum wage,September 11 attacks,Abortion,0.08,4.83,0.41,0.08,0,1.13,0.08,0.59,0.24,0.09,0.42,0.08,0.35,2.65,0.17,0.09,0.35,1.04,1.2,0.33,0.34,0,0.08,0,0,0,0.08,0.75,0.09,0,0.59,0.08,0.42,0.97,0,1.92,1.66,0,0.34,0.24,0,0.42,0,1.19,1.07,0.65,0.09,0.52,15.45,0.16,8.98,0.67,2.07,0.41,2.3,1.89,0,0,0,0,1.09,0,0.17,0.96,0.24,0,6.35,13.49,8.11,0.08,0.49,0.32,5.24,0.16,0.72,0.16,0.83,0.4,0.24,0,0,1.66,2.8,0.09,0.17,0.24,0.24,1.28,2.65,3.58,0.08,0.09,0,0,0,7.48,1.06,0.24,0,0,0.08,0.8,0.23,5.16,0.26,0,0.58,5.52,0,0.43,0,0,1.27,0,0,2.88,2.13,0,0,0,1.93,0,0.55,0.16,0.08,0.27,0.24,0,1.41
Missouri 2nd,MO-02,MO,Medicare,Health care,Islam,Property taxes,Immigration,Mental health,Social security,ISIS,Abortion,Terrorism,0.2,4.67,0.41,0.2,0,0.66,0.2,0.65,0,0,0.63,0,0,1.86,1.53,0,0.87,0.4,1.25,0,0.21,0,0,0,0,0,0.21,1.85,0.22,0,0,0,0.64,0.44,0.2,2.11,0.47,0.2,0.81,0,0,0.42,0,0.39,1.44,0.62,0.22,2.28,13.01,0,7.03,0,3.01,0.42,5.11,11.93,0,0,0,0,1.49,0,0.22,0.8,0.2,0,2.4,14.59,5.62,0,0.2,0,3.05,0,0.41,0.61,0.21,0.79,0,0,0,1.2,2.43,0,0,0.42,0.21,1.42,2.63,1.64,0,0.22,0,0,0,8.96,0.21,0.2,0,0,0,1.22,0,2.8,0.41,0,0.6,5.55,0,0.23,0,0.2,1.62,0,0,3.41,1.47,0,0,0,0.61,0.2,0.39,0,0.21,0.46,0.2,0,0.62
Missouri 3rd,MO-03,MO,Health care,Immigration,Medicare,Mental health,Medicaid,Social security,Capital punishment,Property taxes,Minimum wage,Abortion,0.61,4.13,0.2,0.98,0.04,0.74,0.08,0.38,0.17,0.07,0.39,0.07,0.37,5.08,1.03,0.04,1.54,2.27,1.38,0.21,0.25,0.09,0.08,0.07,0,0,0.18,0.71,0.15,0.02,0.27,0.05,0.29,1.16,0.1,2.86,1.76,0.04,0.78,0.18,0.24,0.27,0,1.25,0.61,1.04,0.76,0.43,21.25,0.31,12.48,0.35,2.22,0.28,1.11,1.91,0,0.01,0.58,0,1.97,0,0.07,0.84,0.16,0,7.37,11.43,8.74,0.66,0.29,0.32,4.52,0.22,0.61,0.12,0.48,1,0.56,0.01,0,2.27,1.99,0.04,0.07,0.73,0.35,0.71,2.17,1.99,0.08,0.03,0,0.01,0.04,4.74,0.68,0.12,0,0,0.05,0.53,0.16,3.14,0.23,0,0.38,6.92,0.03,0.2,0.06,0.04,1.55,0,0.12,2.44,1.69,0.03,0,0,1.94,0.05,0.6,0.11,0.06,0.19,0.25,0,0.73
Missouri 4th,MO-04,MO,Health care,Minimum wage,Immigration,Medicaid,Medicare,Mental health,Abortion,September 11 attacks,Social security,Terrorism,0.6,6.96,0.41,1.64,0,0.92,0.06,0.43,0,0.14,0.06,0.08,0.31,1.93,0.48,0.06,0.75,0.94,1.67,0.06,0.06,0,0,0.06,0,0,0.31,0.89,0,0,0,0.06,0,0.81,0,3.21,3.43,0.48,0.95,0,0.14,0.09,0,0.83,0.24,0.42,0.45,1.51,17.46,3.04,10.46,0.37,3.43,0.36,1.37,2.28,0,0,0,0.12,2.32,0.09,0.09,0.66,0.14,0,9.14,8.94,7.03,0.08,0.06,0.64,10.94,0.35,0.45,0.23,0.96,2.25,0,0,0,2.11,1.61,0,0.46,0.2,0,0.32,1.22,1.07,0.14,0.09,0,0,0,2.92,0.24,0.21,0,0,0.25,0.87,0,3.72,0.71,0,0.31,3.66,0,0.07,0.06,0,3.09,0,0,3.55,1.26,0.12,0,0,2.03,0.12,0.57,0,0.06,0,0.18,0,0.79
Missouri 5th,MO-05,MO,Health care,Immigration,Medicare,Mental health,Medicaid,Property taxes,Legality of cannabis,Social security,Islam,Abortion,0.27,4.13,0.27,1.25,0.22,1.01,0.09,0.42,0.01,0.11,0.52,0,0.58,3.91,0.85,0.06,2.33,1.26,1.35,0.1,0.87,0.01,0.03,0.01,0,0,0.17,2.15,0.15,0,0.31,0.38,0.09,0.38,0.03,3.04,3.4,0.02,1.28,0.05,0.31,0.07,0,0.94,0.23,1.49,0.09,1.55,15.09,1.15,11.85,0.26,2.71,0.13,1.17,5.14,0,0.01,0.1,0.61,6.69,0.01,0.1,0.62,0.35,0,8.61,10.22,9.19,0.11,0.02,0.32,2.95,0.13,0.91,0.35,0.45,0.33,0.3,0.09,0,0.88,1.86,0.01,0.21,0.38,0.03,0.17,2.47,1.75,0.45,0.02,0,0.01,0.09,7.78,0.54,0.05,0,0,0.03,0.44,0.16,3.43,0.38,0,0.68,5.27,0.02,0.11,0.03,0.04,1.26,0,0.02,2.4,1.24,0.02,0,0,1.7,0.2,0.67,1.99,0.1,0.07,0.22,0,1.12
